case_id,start_time,end_time,creator,variant,variant_index,activity,resource
Application_1845834489,2016-07-04T09:59:30,2016-07-04T09:59:56,Fluxicon Disco, Variant 72,72,W_Call after offers,User_19
Application_1845834489,2016-07-07T10:29:59,2016-07-07T10:31:40,Fluxicon Disco, Variant 72,72,W_Call after offers,User_24
Application_1845834489,2016-07-11T06:15:48,2016-07-11T06:19:30,Fluxicon Disco, Variant 72,72,W_Validate application,User_126
Application_1845834489,2016-07-12T05:40:42,2016-07-12T05:40:51,Fluxicon Disco, Variant 72,72,W_Call incomplete files,User_90
Application_1845834489,2016-07-12T06:45:15,2016-07-12T06:47:19,Fluxicon Disco, Variant 72,72,W_Call incomplete files,User_33
Application_1845834489,2016-07-12T06:47:19,2016-07-12T06:48:12,Fluxicon Disco, Variant 72,72,W_Validate application,User_33
Application_1846073266,2016-07-18T04:51:49,2016-07-18T04:53:34,Fluxicon Disco, Variant 7,7,W_Complete application,User_13
Application_1846073266,2016-07-18T12:39:41,2016-07-18T12:46:04,Fluxicon Disco, Variant 7,7,W_Complete application,User_41
Application_1846073266,2016-07-18T12:46:04,2016-07-18T12:46:39,Fluxicon Disco, Variant 7,7,W_Call after offers,User_41
Application_1846073266,2016-07-22T12:35:40,2016-07-22T12:36:10,Fluxicon Disco, Variant 7,7,W_Call after offers,User_49
Application_1846073266,2016-07-25T06:46:41,2016-07-25T06:51:16,Fluxicon Disco, Variant 7,7,W_Validate application,User_126
Application_1846127281,2016-07-18T07:26:50,2016-07-18T07:31:12,Fluxicon Disco, Variant 10,10,W_Complete application,User_37
Application_1846127281,2016-07-18T07:31:12,2016-07-18T07:32:13,Fluxicon Disco, Variant 10,10,W_Call after offers,User_37
Application_1846127281,2016-07-21T06:59:04,2016-07-21T07:03:34,Fluxicon Disco, Variant 10,10,W_Validate application,User_113
Application_1846184631,2016-08-08T06:24:40,2016-08-08T06:29:18,Fluxicon Disco, Variant 4,4,W_Complete application,User_12
Application_1846184631,2016-08-08T06:29:18,2016-08-08T06:33:20,Fluxicon Disco, Variant 4,4,W_Call after offers,User_12
Application_1846759622,2016-06-28T14:32:48,2016-06-28T14:49:09,Fluxicon Disco, Variant 153,153,W_Complete application,User_52
Application_1846759622,2016-06-28T14:49:09,2016-06-28T14:50:17,Fluxicon Disco, Variant 153,153,W_Call after offers,User_52
Application_1846759622,2016-07-04T15:47:14,2016-07-04T15:47:37,Fluxicon Disco, Variant 153,153,W_Call after offers,User_18
Application_1846759622,2016-07-06T05:20:38,2016-07-06T05:25:10,Fluxicon Disco, Variant 153,153,W_Validate application,User_121
Application_1846759622,2016-07-07T04:37:20,2016-07-07T04:37:26,Fluxicon Disco, Variant 153,153,W_Call incomplete files,User_109
Application_1846759622,2016-07-07T09:12:24,2016-07-07T09:13:47,Fluxicon Disco, Variant 153,153,W_Call incomplete files,User_28
Application_1846759622,2016-07-07T09:13:56,2016-07-07T09:25:23,Fluxicon Disco, Variant 153,153,W_Call incomplete files,User_28
Application_1846759622,2016-07-07T10:03:07,2016-07-07T10:04:48,Fluxicon Disco, Variant 153,153,W_Call incomplete files,User_19
Application_1846759622,2016-07-08T06:01:21,2016-07-08T06:02:26,Fluxicon Disco, Variant 153,153,W_Validate application,User_27
Application_1846759622,2016-07-08T10:03:07,2016-07-08T10:07:00,Fluxicon Disco, Variant 153,153,W_Validate application,User_109
Application_1847079753,2016-07-22T15:41:40,2016-07-22T15:43:29,Fluxicon Disco, Variant 118,118,W_Handle leads,User_70
Application_1847079753,2016-07-22T15:43:29,2016-07-22T15:43:33,Fluxicon Disco, Variant 118,118,W_Complete application,User_70
Application_1847079753,2016-07-26T09:52:59,2016-07-26T10:17:53,Fluxicon Disco, Variant 118,118,W_Call after offers,User_70
Application_1847079753,2016-07-30T10:28:12,2016-07-30T10:28:35,Fluxicon Disco, Variant 118,118,W_Call after offers,User_5
Application_1847079753,2016-08-03T11:05:54,2016-08-03T11:07:40,Fluxicon Disco, Variant 118,118,W_Validate application,User_113
Application_1847144238,2016-08-22T06:08:05,2016-08-22T06:14:47,Fluxicon Disco, Variant 6,6,W_Complete application,User_39
Application_1847144238,2016-08-22T06:14:47,2016-08-22T06:15:50,Fluxicon Disco, Variant 6,6,W_Call after offers,User_39
Application_1847144238,2016-08-26T11:28:24,2016-08-26T11:28:50,Fluxicon Disco, Variant 6,6,W_Call after offers,User_18
Application_1847144238,2016-09-01T09:47:23,2016-09-01T09:49:40,Fluxicon Disco, Variant 6,6,W_Validate application,User_123
Application_1847144238,2016-09-05T06:40:09,2016-09-05T06:42:16,Fluxicon Disco, Variant 6,6,W_Call incomplete files,User_100
Application_1847144238,2016-09-05T11:31:53,2016-09-05T11:38:58,Fluxicon Disco, Variant 6,6,W_Call incomplete files,User_17
Application_1847236945,2016-08-03T08:17:21,2016-08-03T08:21:17,Fluxicon Disco, Variant 3,3,W_Complete application,User_15
Application_1847236945,2016-08-04T07:48:57,2016-08-04T07:49:27,Fluxicon Disco, Variant 3,3,W_Complete application,User_5
Application_1847236945,2016-08-04T10:16:54,2016-08-04T10:17:54,Fluxicon Disco, Variant 3,3,W_Call after offers,User_70
Application_1847236945,2016-08-09T11:41:06,2016-08-09T11:42:03,Fluxicon Disco, Variant 3,3,W_Call after offers,User_26
Application_1847299616,2016-08-22T10:34:05,2016-08-22T10:39:01,Fluxicon Disco, Variant 35,35,W_Complete application,User_11
Application_1847299616,2016-08-23T10:18:29,2016-08-23T10:23:36,Fluxicon Disco, Variant 35,35,W_Call after offers,User_70
Application_1847299616,2016-08-26T09:35:06,2016-08-26T09:37:01,Fluxicon Disco, Variant 35,35,W_Validate application,User_121
Application_1847299616,2016-09-02T06:01:31,2016-09-02T06:13:10,Fluxicon Disco, Variant 35,35,W_Validate application,User_30
Application_1847339956,2016-08-29T12:37:15,2016-08-29T12:39:01,Fluxicon Disco, Variant 7,7,W_Complete application,User_17
Application_1847339956,2016-08-31T07:13:07,2016-08-31T07:22:05,Fluxicon Disco, Variant 7,7,W_Complete application,User_57
Application_1847339956,2016-08-31T08:36:07,2016-08-31T08:44:44,Fluxicon Disco, Variant 7,7,W_Call after offers,User_5
Application_1847339956,2016-09-05T05:26:09,2016-09-05T05:26:41,Fluxicon Disco, Variant 7,7,W_Call after offers,User_41
Application_1847339956,2016-09-07T11:56:38,2016-09-07T11:59:09,Fluxicon Disco, Variant 7,7,W_Validate application,User_113
Application_1847808252,2016-07-20T07:27:52,2016-07-20T07:35:17,Fluxicon Disco, Variant 1,1,W_Complete application,User_48
Application_1847808252,2016-07-20T07:35:17,2016-07-20T07:38:35,Fluxicon Disco, Variant 1,1,W_Call after offers,User_48
Application_1847808252,2016-07-25T12:52:49,2016-07-25T12:53:41,Fluxicon Disco, Variant 1,1,W_Call after offers,User_51
Application_184807860,2016-06-20T05:12:51,2016-06-20T05:13:34,Fluxicon Disco, Variant 928,928,W_Handle leads,User_28
Application_184807860,2016-06-20T05:13:34,2016-06-20T05:14:07,Fluxicon Disco, Variant 928,928,W_Complete application,User_28
Application_184807860,2016-06-21T08:08:56,2016-06-21T08:25:46,Fluxicon Disco, Variant 928,928,W_Call after offers,User_60
Application_184807860,2016-06-25T06:52:48,2016-06-25T06:53:46,Fluxicon Disco, Variant 928,928,W_Call after offers,User_85
Application_184807860,2016-07-01T09:22:34,2016-07-01T09:35:27,Fluxicon Disco, Variant 928,928,W_Validate application,User_27
Application_184807860,2016-07-04T04:13:56,2016-07-04T04:14:09,Fluxicon Disco, Variant 928,928,W_Validate application,User_83
Application_184807860,2016-07-06T03:47:15,2016-07-06T03:48:04,Fluxicon Disco, Variant 928,928,W_Validate application,User_30
Application_184807860,2016-07-06T08:59:12,2016-07-06T09:02:58,Fluxicon Disco, Variant 928,928,W_Validate application,User_49
Application_184807860,2016-07-07T03:27:45,2016-07-07T03:27:50,Fluxicon Disco, Variant 928,928,W_Validate application,User_87
Application_184807860,2016-07-07T11:00:27,2016-07-07T11:16:11,Fluxicon Disco, Variant 928,928,W_Validate application,User_87
Application_184820054,2016-08-18T06:37:56,2016-08-18T06:55:39,Fluxicon Disco, Variant 204,204,W_Complete application,User_15
Application_184820054,2016-08-18T06:57:54,2016-08-18T07:00:24,Fluxicon Disco, Variant 204,204,W_Complete application,User_19
Application_184820054,2016-08-18T07:01:59,2016-08-18T07:02:03,Fluxicon Disco, Variant 204,204,W_Complete application,User_19
Application_184820054,2016-08-18T07:02:11,2016-08-18T07:14:29,Fluxicon Disco, Variant 204,204,W_Complete application,User_19
Application_184820054,2016-08-18T07:14:38,2016-08-18T07:15:12,Fluxicon Disco, Variant 204,204,W_Complete application,User_19
Application_184820054,2016-08-18T07:15:12,2016-08-18T07:15:17,Fluxicon Disco, Variant 204,204,W_Call after offers,User_19
Application_184820054,2016-08-22T12:58:25,2016-08-22T12:58:44,Fluxicon Disco, Variant 204,204,W_Call after offers,User_40
Application_184820054,2016-09-09T11:12:16,2016-09-09T11:14:43,Fluxicon Disco, Variant 204,204,W_Validate application,User_123
Application_184820054,2016-09-12T10:52:51,2016-09-12T10:53:06,Fluxicon Disco, Variant 204,204,W_Call incomplete files,User_109
Application_184820054,2016-09-12T16:17:44,2016-09-12T16:19:20,Fluxicon Disco, Variant 204,204,W_Call incomplete files,User_23
Application_184820054,2016-09-13T06:59:21,2016-09-13T06:59:28,Fluxicon Disco, Variant 204,204,W_Validate application,User_10
Application_1848540504,2016-08-25T05:21:13,2016-08-25T05:22:43,Fluxicon Disco, Variant 7,7,W_Complete application,User_45
Application_1848540504,2016-08-25T15:37:50,2016-08-25T15:43:31,Fluxicon Disco, Variant 7,7,W_Complete application,User_3
Application_1848540504,2016-08-25T15:43:31,2016-08-25T15:46:09,Fluxicon Disco, Variant 7,7,W_Call after offers,User_3
Application_1848540504,2016-08-29T16:41:51,2016-08-29T16:42:12,Fluxicon Disco, Variant 7,7,W_Call after offers,User_3
Application_1848540504,2016-09-06T08:57:04,2016-09-06T08:58:26,Fluxicon Disco, Variant 7,7,W_Validate application,User_126
Application_1848712574,2016-08-29T05:58:48,2016-08-29T06:00:04,Fluxicon Disco, Variant 3658,3658,W_Handle leads,User_91
Application_1848712574,2016-08-29T06:00:04,2016-08-29T06:00:09,Fluxicon Disco, Variant 3658,3658,W_Complete application,User_91
Application_1848712574,2016-08-30T12:07:26,2016-08-30T12:07:44,Fluxicon Disco, Variant 3658,3658,W_Complete application,User_78
Application_1848712574,2016-08-30T12:25:52,2016-08-30T12:27:35,Fluxicon Disco, Variant 3658,3658,W_Complete application,User_48
Application_1848712574,2016-08-30T14:05:15,2016-08-30T14:13:19,Fluxicon Disco, Variant 3658,3658,W_Call after offers,User_5
Application_1848712574,2016-09-03T10:39:16,2016-09-03T10:39:42,Fluxicon Disco, Variant 3658,3658,W_Call after offers,User_24
Application_1848712574,2016-09-06T12:58:03,2016-09-06T13:22:37,Fluxicon Disco, Variant 3658,3658,W_Validate application,User_112
Application_1848712574,2016-09-08T06:48:14,2016-09-08T06:49:41,Fluxicon Disco, Variant 3658,3658,W_Call incomplete files,User_87
Application_1848712574,2016-09-08T11:19:42,2016-09-08T11:21:54,Fluxicon Disco, Variant 3658,3658,W_Call incomplete files,User_42
Application_1848712574,2016-09-08T12:38:06,2016-09-08T12:38:13,Fluxicon Disco, Variant 3658,3658,W_Validate application,User_5
Application_1848712574,2016-09-09T04:51:24,2016-09-09T04:52:18,Fluxicon Disco, Variant 3658,3658,W_Validate application,User_87
Application_1848712574,2016-09-09T05:49:44,2016-09-09T06:15:21,Fluxicon Disco, Variant 3658,3658,W_Call incomplete files,User_87
Application_1848712574,2016-09-09T10:55:59,2016-09-09T11:07:31,Fluxicon Disco, Variant 3658,3658,W_Call incomplete files,User_54
Application_1848712574,2016-09-13T06:00:32,2016-09-13T06:02:35,Fluxicon Disco, Variant 3658,3658,W_Validate application,User_27
Application_1848912346,2016-07-18T04:46:34,2016-07-18T04:47:56,Fluxicon Disco, Variant 7,7,W_Complete application,User_13
Application_1848912346,2016-07-18T12:46:46,2016-07-18T12:48:32,Fluxicon Disco, Variant 7,7,W_Complete application,User_41
Application_1848912346,2016-07-18T13:15:16,2016-07-18T13:16:36,Fluxicon Disco, Variant 7,7,W_Call after offers,User_18
Application_1848912346,2016-07-22T12:37:21,2016-07-22T12:37:51,Fluxicon Disco, Variant 7,7,W_Call after offers,User_60
Application_1848912346,2016-07-25T05:07:22,2016-07-25T05:12:18,Fluxicon Disco, Variant 7,7,W_Validate application,User_121
Application_1848977499,2016-08-03T10:44:59,2016-08-03T11:11:54,Fluxicon Disco, Variant 3659,3659,W_Complete application,User_56
Application_1848977499,2016-08-03T11:11:54,2016-08-03T11:32:05,Fluxicon Disco, Variant 3659,3659,W_Call after offers,User_56
Application_1848977499,2016-08-09T05:01:44,2016-08-09T05:02:25,Fluxicon Disco, Variant 3659,3659,W_Call after offers,User_46
Application_1848977499,2016-08-18T10:18:18,2016-08-18T10:18:57,Fluxicon Disco, Variant 3659,3659,W_Validate application,User_126
Application_1848977499,2016-08-18T10:18:57,2016-08-18T10:21:11,Fluxicon Disco, Variant 3659,3659,W_Call incomplete files,User_126
Application_1848977499,2016-08-18T12:02:15,2016-08-18T12:03:07,Fluxicon Disco, Variant 3659,3659,W_Call incomplete files,User_11
Application_1848977499,2016-08-19T07:46:46,2016-08-19T07:46:54,Fluxicon Disco, Variant 3659,3659,W_Validate application,User_116
Application_1848977499,2016-08-26T08:35:47,2016-08-26T12:39:01,Fluxicon Disco, Variant 3659,3659,W_Validate application,User_99
Application_1848977499,2016-08-26T12:39:01,2016-08-26T12:42:03,Fluxicon Disco, Variant 3659,3659,W_Call incomplete files,User_99
Application_1848977499,2016-08-29T05:52:32,2016-08-29T05:52:51,Fluxicon Disco, Variant 3659,3659,W_Call incomplete files,User_99
Application_1848977499,2016-08-29T08:13:30,2016-08-29T08:32:04,Fluxicon Disco, Variant 3659,3659,W_Call incomplete files,User_11
Application_1848977499,2016-08-29T09:02:44,2016-08-29T09:14:05,Fluxicon Disco, Variant 3659,3659,W_Call incomplete files,User_99
Application_1848977499,2016-09-01T10:57:33,2016-09-01T10:57:59,Fluxicon Disco, Variant 3659,3659,W_Validate application,User_125
Application_1848977499,2016-09-01T11:31:34,2016-09-01T11:31:56,Fluxicon Disco, Variant 3659,3659,W_Validate application,User_30
Application_1848977499,2016-09-02T07:31:00,2016-09-02T07:41:48,Fluxicon Disco, Variant 3659,3659,W_Validate application,User_99
Application_1848977499,2016-09-02T07:41:48,2016-09-02T07:43:33,Fluxicon Disco, Variant 3659,3659,W_Call incomplete files,User_99
Application_1848977499,2016-09-03T08:59:31,2016-09-03T09:01:29,Fluxicon Disco, Variant 3659,3659,W_Call incomplete files,User_47
Application_1849823409,2016-06-27T04:19:38,2016-06-27T04:20:13,Fluxicon Disco, Variant 3661,3661,W_Handle leads,User_28
Application_1849823409,2016-06-27T04:20:13,2016-06-27T04:20:40,Fluxicon Disco, Variant 3661,3661,W_Complete application,User_28
Application_1849823409,2016-06-29T05:06:55,2016-06-29T05:27:02,Fluxicon Disco, Variant 3661,3661,W_Complete application,User_4
Application_1849823409,2016-06-29T05:27:02,2016-06-29T05:31:14,Fluxicon Disco, Variant 3661,3661,W_Call after offers,User_4
Application_1849823409,2016-07-04T16:27:04,2016-07-04T16:27:52,Fluxicon Disco, Variant 3661,3661,W_Call after offers,User_18
Application_1849823409,2016-07-06T07:10:27,2016-07-06T07:15:18,Fluxicon Disco, Variant 3661,3661,W_Validate application,User_112
Application_1849823409,2016-07-12T03:46:39,2016-07-12T03:46:43,Fluxicon Disco, Variant 3661,3661,W_Validate application,User_87
Application_1849823409,2016-07-12T08:05:52,2016-07-12T08:07:00,Fluxicon Disco, Variant 3661,3661,W_Validate application,User_75
Application_1849823409,2016-07-12T09:01:20,2016-07-12T09:36:17,Fluxicon Disco, Variant 3661,3661,W_Validate application,User_75
Application_1849823409,2016-07-12T09:36:17,2016-07-12T09:36:47,Fluxicon Disco, Variant 3661,3661,W_Call incomplete files,User_75
Application_1849823409,2016-07-12T13:25:44,2016-07-12T13:29:24,Fluxicon Disco, Variant 3661,3661,W_Call incomplete files,User_54
Application_1849823409,2016-07-12T16:11:41,2016-07-12T16:11:48,Fluxicon Disco, Variant 3661,3661,W_Call incomplete files,User_45
Application_1849823409,2016-07-12T16:14:57,2016-07-12T16:28:47,Fluxicon Disco, Variant 3661,3661,W_Call incomplete files,User_18
Application_1849823409,2016-07-12T16:42:05,2016-07-12T16:42:44,Fluxicon Disco, Variant 3661,3661,W_Call incomplete files,User_36
Application_1849823409,2016-07-13T10:24:32,2016-07-13T10:26:12,Fluxicon Disco, Variant 3661,3661,W_Validate application,User_121
Application_1849823409,2016-07-13T10:36:36,2016-07-13T11:31:29,Fluxicon Disco, Variant 3661,3661,W_Validate application,User_75
Application_1849823409,2016-07-13T11:31:29,2016-07-13T11:37:32,Fluxicon Disco, Variant 3661,3661,W_Call incomplete files,User_75
Application_1849823409,2016-07-13T11:59:15,2016-07-13T12:06:03,Fluxicon Disco, Variant 3661,3661,W_Call incomplete files,User_17
Application_1849823409,2016-07-13T14:15:51,2016-07-13T14:17:38,Fluxicon Disco, Variant 3661,3661,W_Call incomplete files,User_33
Application_1849823409,2016-07-15T10:03:33,2016-07-15T10:04:51,Fluxicon Disco, Variant 3661,3661,W_Validate application,User_113
Application_1849823409,2016-07-18T03:58:30,2016-07-18T03:59:00,Fluxicon Disco, Variant 3661,3661,W_Validate application,User_75
Application_1849823409,2016-07-18T04:03:11,2016-07-18T04:08:10,Fluxicon Disco, Variant 3661,3661,W_Validate application,User_75
Application_1849823409,2016-07-18T04:46:44,2016-07-18T04:47:25,Fluxicon Disco, Variant 3661,3661,W_Call incomplete files,User_75
Application_1849823409,2016-07-18T05:54:59,2016-07-18T06:00:45,Fluxicon Disco, Variant 3661,3661,W_Call incomplete files,User_28
Application_1849823409,2016-07-19T08:53:12,2016-07-19T08:54:09,Fluxicon Disco, Variant 3661,3661,W_Validate application,User_126
Application_1849823409,2016-07-22T09:03:09,2016-07-22T09:19:29,Fluxicon Disco, Variant 3661,3661,W_Validate application,User_75
Application_1849897013,2016-07-09T09:56:37,2016-07-09T09:58:56,Fluxicon Disco, Variant 3662,3662,W_Complete application,User_35
Application_1849897013,2016-07-12T09:09:17,2016-07-12T09:21:17,Fluxicon Disco, Variant 3662,3662,W_Complete application,User_49
Application_1849897013,2016-07-12T09:21:17,2016-07-12T09:57:49,Fluxicon Disco, Variant 3662,3662,W_Call after offers,User_49
Application_1849897013,2016-07-15T08:33:12,2016-07-15T08:34:59,Fluxicon Disco, Variant 3662,3662,W_Validate application,User_113
Application_1849897013,2016-07-19T06:44:53,2016-07-19T06:53:21,Fluxicon Disco, Variant 3662,3662,W_Validate application,User_93
Application_1849897013,2016-07-21T08:47:19,2016-07-21T08:47:50,Fluxicon Disco, Variant 3662,3662,W_Call incomplete files,User_87
Application_1849897013,2016-07-21T12:19:43,2016-07-21T12:19:51,Fluxicon Disco, Variant 3662,3662,W_Call incomplete files,User_12
Application_1849897013,2016-07-21T12:30:12,2016-07-21T12:30:30,Fluxicon Disco, Variant 3662,3662,W_Call incomplete files,User_12
Application_1849897013,2016-07-21T14:59:07,2016-07-21T14:59:57,Fluxicon Disco, Variant 3662,3662,W_Call incomplete files,User_46
Application_1849897013,2016-07-21T15:02:36,2016-07-21T15:04:53,Fluxicon Disco, Variant 3662,3662,W_Call incomplete files,User_33
Application_1849897013,2016-07-28T08:20:40,2016-07-28T08:25:09,Fluxicon Disco, Variant 3662,3662,W_Call incomplete files,User_33
Application_1849897013,2016-07-30T11:12:09,2016-07-30T11:15:16,Fluxicon Disco, Variant 3662,3662,W_Validate application,User_120
Application_1849897013,2016-08-01T08:58:42,2016-08-01T08:59:03,Fluxicon Disco, Variant 3662,3662,W_Validate application,User_30
Application_1849897013,2016-08-01T08:59:03,2016-08-01T08:59:08,Fluxicon Disco, Variant 3662,3662,W_Call incomplete files,User_30
Application_1849897013,2016-08-01T12:59:59,2016-08-01T13:02:52,Fluxicon Disco, Variant 3662,3662,W_Validate application,User_45
Application_1849953739,2016-08-04T09:58:14,2016-08-04T10:13:01,Fluxicon Disco, Variant 2,2,W_Complete application,User_26
Application_1849953739,2016-08-04T10:13:01,2016-08-04T10:16:36,Fluxicon Disco, Variant 2,2,W_Call after offers,User_26
Application_1849953739,2016-08-09T11:38:13,2016-08-09T11:39:22,Fluxicon Disco, Variant 2,2,W_Call after offers,User_26
Application_1849953739,2016-08-18T07:40:14,2016-08-18T07:43:03,Fluxicon Disco, Variant 2,2,W_Validate application,User_125
Application_1850250024,2016-09-05T11:10:56,2016-09-05T11:12:19,Fluxicon Disco, Variant 1,1,W_Complete application,User_11
Application_1850250024,2016-09-05T12:24:51,2016-09-05T12:25:32,Fluxicon Disco, Variant 1,1,W_Call after offers,User_10
Application_1850250024,2016-09-10T06:53:05,2016-09-10T06:53:25,Fluxicon Disco, Variant 1,1,W_Call after offers,User_23
Application_1850371697,2016-07-05T06:37:57,2016-07-05T06:45:14,Fluxicon Disco, Variant 29,29,W_Complete application,User_37
Application_1850371697,2016-07-05T06:45:14,2016-07-05T06:48:09,Fluxicon Disco, Variant 29,29,W_Call after offers,User_37
Application_1850371697,2016-07-11T16:29:28,2016-07-11T16:30:09,Fluxicon Disco, Variant 29,29,W_Call after offers,User_15
Application_1850371697,2016-07-12T11:30:59,2016-07-12T11:34:43,Fluxicon Disco, Variant 29,29,W_Validate application,User_116
Application_1850371697,2016-07-18T07:02:11,2016-07-18T07:28:43,Fluxicon Disco, Variant 29,29,W_Validate application,User_68
Application_1850371697,2016-07-18T07:28:43,2016-07-18T07:29:01,Fluxicon Disco, Variant 29,29,W_Call incomplete files,User_68
Application_1850371697,2016-07-18T16:25:03,2016-07-18T16:28:23,Fluxicon Disco, Variant 29,29,W_Call incomplete files,User_39
Application_1850433727,2016-06-29T10:09:26,2016-06-29T10:15:27,Fluxicon Disco, Variant 3664,3664,W_Call after offers,User_24
Application_1850433727,2016-07-04T16:59:47,2016-07-04T17:00:18,Fluxicon Disco, Variant 3664,3664,W_Call after offers,User_18
Application_1850433727,2016-07-28T05:57:31,2016-07-28T05:57:47,Fluxicon Disco, Variant 3664,3664,W_Call after offers,User_40
Application_1850433727,2016-07-28T08:30:23,2016-07-28T08:30:52,Fluxicon Disco, Variant 3664,3664,W_Call after offers,User_54
Application_1850433727,2016-07-28T08:33:07,2016-07-28T08:33:25,Fluxicon Disco, Variant 3664,3664,W_Call after offers,User_40
Application_1850433727,2016-07-28T09:46:44,2016-07-28T09:47:12,Fluxicon Disco, Variant 3664,3664,W_Call after offers,User_60
Application_1850433727,2016-07-29T09:36:22,2016-07-29T09:41:47,Fluxicon Disco, Variant 3664,3664,W_Validate application,User_121
Application_1850433727,2016-08-05T07:23:23,2016-08-05T07:23:48,Fluxicon Disco, Variant 3664,3664,W_Call incomplete files,User_75
Application_1850433727,2016-08-05T15:43:22,2016-08-05T15:46:27,Fluxicon Disco, Variant 3664,3664,W_Call incomplete files,User_14
Application_1850433727,2016-08-12T08:35:10,2016-08-12T08:35:37,Fluxicon Disco, Variant 3664,3664,W_Call incomplete files,User_54
Application_1850433727,2016-08-17T10:37:21,2016-08-17T10:38:05,Fluxicon Disco, Variant 3664,3664,W_Validate application,User_122
Application_185048422,2016-06-27T07:23:44,2016-06-27T07:26:14,Fluxicon Disco, Variant 168,168,W_Call after offers,User_21
Application_185048422,2016-06-30T05:58:46,2016-06-30T06:19:23,Fluxicon Disco, Variant 168,168,W_Validate application,User_117
Application_185048422,2016-07-04T06:06:34,2016-07-04T06:08:25,Fluxicon Disco, Variant 168,168,W_Call incomplete files,User_90
Application_185048422,2016-07-04T10:23:13,2016-07-04T10:25:26,Fluxicon Disco, Variant 168,168,W_Call incomplete files,User_5
Application_1850931354,2016-09-07T07:59:54,2016-09-07T08:05:22,Fluxicon Disco, Variant 108,108,W_Complete application,User_10
Application_1850931354,2016-09-07T08:05:22,2016-09-07T08:09:02,Fluxicon Disco, Variant 108,108,W_Call after offers,User_10
Application_1850931354,2016-09-12T13:44:36,2016-09-12T13:45:02,Fluxicon Disco, Variant 108,108,W_Call after offers,User_63
Application_1850931354,2016-09-13T08:08:31,2016-09-13T08:10:05,Fluxicon Disco, Variant 108,108,W_Validate application,User_118
Application_1850931354,2016-09-15T06:38:23,2016-09-15T06:38:51,Fluxicon Disco, Variant 108,108,W_Call incomplete files,User_29
Application_1851446313,2016-08-03T15:27:12,2016-08-03T15:47:52,Fluxicon Disco, Variant 14,14,W_Complete application,User_48
Application_1851446313,2016-08-03T15:47:52,2016-08-03T15:52:07,Fluxicon Disco, Variant 14,14,W_Call after offers,User_48
Application_1851446313,2016-08-09T08:56:09,2016-08-09T08:56:17,Fluxicon Disco, Variant 14,14,W_Call after offers,User_46
Application_1851446313,2016-08-09T09:37:47,2016-08-09T09:38:25,Fluxicon Disco, Variant 14,14,W_Call after offers,User_51
Application_1852483606,2016-07-18T14:55:57,2016-07-18T14:59:31,Fluxicon Disco, Variant 2,2,W_Complete application,User_18
Application_1852483606,2016-07-18T14:59:31,2016-07-18T15:00:51,Fluxicon Disco, Variant 2,2,W_Call after offers,User_18
Application_1852483606,2016-07-22T15:05:45,2016-07-22T15:06:19,Fluxicon Disco, Variant 2,2,W_Call after offers,User_51
Application_1852483606,2016-07-29T10:09:28,2016-07-29T10:11:07,Fluxicon Disco, Variant 2,2,W_Validate application,User_121
Application_1852775890,2016-08-04T12:47:08,2016-08-04T12:52:26,Fluxicon Disco, Variant 5,5,W_Complete application,User_38
Application_1852775890,2016-08-04T12:52:26,2016-08-04T12:53:30,Fluxicon Disco, Variant 5,5,W_Call after offers,User_38
Application_1852775890,2016-08-09T14:46:19,2016-08-09T14:46:53,Fluxicon Disco, Variant 5,5,W_Call after offers,User_18
Application_1852775890,2016-08-10T07:55:21,2016-08-10T08:00:22,Fluxicon Disco, Variant 5,5,W_Validate application,User_125
Application_1852775890,2016-08-10T11:55:23,2016-08-10T11:55:56,Fluxicon Disco, Variant 5,5,W_Call incomplete files,User_101
Application_1852775890,2016-08-10T12:38:41,2016-08-10T12:39:40,Fluxicon Disco, Variant 5,5,W_Call incomplete files,User_54
Application_1852775890,2016-08-13T11:51:07,2016-08-13T11:51:28,Fluxicon Disco, Variant 5,5,W_Validate application,User_122
Application_1852845855,2016-08-03T12:16:53,2016-08-03T12:29:12,Fluxicon Disco, Variant 34,34,W_Complete application,User_48
Application_1852845855,2016-08-03T12:29:12,2016-08-03T12:30:37,Fluxicon Disco, Variant 34,34,W_Call after offers,User_48
Application_1852845855,2016-08-09T05:43:02,2016-08-09T05:43:17,Fluxicon Disco, Variant 34,34,W_Call after offers,User_46
Application_1852845855,2016-08-09T05:46:39,2016-08-09T05:47:10,Fluxicon Disco, Variant 34,34,W_Call after offers,User_46
Application_1852845855,2016-08-24T06:02:58,2016-08-24T06:04:19,Fluxicon Disco, Variant 34,34,W_Validate application,User_122
Application_1853315636,2016-08-09T10:53:56,2016-08-09T11:02:38,Fluxicon Disco, Variant 329,329,W_Complete application,User_57
Application_1853315636,2016-08-09T11:02:38,2016-08-09T11:07:04,Fluxicon Disco, Variant 329,329,W_Call after offers,User_57
Application_1853315636,2016-08-13T08:27:38,2016-08-13T08:29:44,Fluxicon Disco, Variant 329,329,W_Call after offers,User_5
Application_1853315636,2016-08-13T09:55:16,2016-08-13T09:55:39,Fluxicon Disco, Variant 329,329,W_Call after offers,User_5
Application_1853315636,2016-08-17T07:23:48,2016-08-17T07:31:32,Fluxicon Disco, Variant 329,329,W_Validate application,User_116
Application_1853315636,2016-08-17T11:43:52,2016-08-17T11:55:27,Fluxicon Disco, Variant 329,329,W_Call incomplete files,User_101
